"","Tweet","Date","Isretweet","Retweets","Score","Product","City","Country","duplicate"
"101","RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi","2021-06-07 11:26:21",TRUE,6,0,Apple iPhone,LA,USA,TRUE
"102","DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames /ZciUQwW3OA","2021-06-07 11:25:24",FALSE,2,0,Apple iPhone,LA,USA,FALSE
"103","RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi","2021-06-07 11:22:50",TRUE,6,0,Apple iPhone,LA,USA,TRUE
"104","RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi","2021-06-07 11:22:43",TRUE,6,0,Apple iPhone,LA,USA,TRUE
"105","RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi","2021-06-07 11:22:40",TRUE,6,0,Apple iPhone,LA,USA,TRUE
"106","RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi","2021-06-07 11:22:35",TRUE,6,0,Apple iPhone,LA,USA,TRUE
"107","DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames /aaEn9uVTjp","2021-06-07 11:21:52",FALSE,6,0,Apple iPhone,LA,USA,FALSE
"108","RT @scpwords: Get Retro Knight for iPhone/Android today! NOW FREE! The game is HUGE! indiegame gamedev indiedev pixelart pixel indiev","2021-06-07 11:15:52",TRUE,7,1,Apple iPhone,LA,USA,TRUE
"109","Just saying  if you are ever looking for my kitties they will be sitting on my oil bags or in my piles of crystals /Ealgm272Ly","2021-06-07 11:15:46",FALSE,0,0,Apple iPhone,LA,USA,FALSE
"110","RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi","2021-06-07 11:11:56",TRUE,1,0,Apple iPhone,LA,USA,TRUE
"111","DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames /XzsGmA6Kux","2021-06-07 11:11:50",FALSE,1,0,Apple iPhone,LA,USA,FALSE
"112","Apple's Developer Conference Caps a Tense Year  The annual conference for software developers is normally a pep ra /FytugAYWH3","2021-06-07 11:10:32",FALSE,0,0,Apple iPhone,LA,USA,FALSE
"113","Apple's Developer Conference Caps a Tense Year  The annual conference for software developers is normally a pep ra /gozqiFUU5x","2021-06-07 11:10:31",FALSE,0,0,Apple iPhone,LA,USA,FALSE
"114","RT @kwiens: Apple: Only we are qualified to repair your iPhone. Independent repair will undermine our security model.   Also Apple: our dep","2021-06-07 11:06:56",TRUE,132,0,Apple iPhone,LA,USA,TRUE
"115","Black iPhone 13 Pro will reportedly be a lot darker than Graphite and Space Grey Apple products - PhoneArena /QMRX36wwp7","2021-06-07 11:05:36",FALSE,0,-1,Apple iPhone,LA,USA,FALSE
"116","RT @kwiens: Apple: Only we are qualified to repair your iPhone. Independent repair will undermine our security model.   Also Apple: our dep","2021-06-07 11:01:30",TRUE,132,0,Apple iPhone,LA,USA,TRUE
"117","RT @kwiens: Apple: Only we are qualified to repair your iPhone. Independent repair will undermine our security model.   Also Apple: our dep","2021-06-07 10:55:08",TRUE,132,0,Apple iPhone,LA,USA,TRUE
"118","RT @kwiens: Apple: Only we are qualified to repair your iPhone. Independent repair will undermine our security model.   Also Apple: our dep","2021-06-07 10:54:43",TRUE,132,0,Apple iPhone,LA,USA,TRUE
"119","RT @kwiens: Apple: Only we are qualified to repair your iPhone. Independent repair will undermine our security model.   Also Apple: our dep","2021-06-07 10:51:57",TRUE,132,0,Apple iPhone,LA,USA,TRUE
"120","RT @kwiens: Apple: Only we are qualified to repair your iPhone. Independent repair will undermine our security model.   Also Apple: our dep","2021-06-07 10:51:35",TRUE,132,0,Apple iPhone,LA,USA,TRUE
"121","RT @scpwords: Get Retro Knight for iPhone/Android today! NOW FREE! The game is HUGE! indiegame gamedev indiedev pixelart pixel indiev","2021-06-07 10:48:16",TRUE,3,1,Apple iPhone,LA,USA,TRUE
"122","RT @kwiens: Apple: Only we are qualified to repair your iPhone. Independent repair will undermine our security model.   Also Apple: our dep","2021-06-07 10:47:42",TRUE,132,0,Apple iPhone,LA,USA,TRUE
"123","RT @iDropNews: John C. won an iPhone 12 Pro Max! Would you like to be next? Like this tweet if you're feeling lucky. Follow the link to ear","2021-06-07 10:47:03",TRUE,1086,4,Apple iPhone,LA,USA,TRUE
"124","RT @kwiens: Apple: Only we are qualified to repair your iPhone. Independent repair will undermine our security model.   Also Apple: our dep","2021-06-07 10:46:58",TRUE,132,0,Apple iPhone,LA,USA,TRUE
"125","RT @kwiens: Apple: Only we are qualified to repair your iPhone. Independent repair will undermine our security model.   Also Apple: our dep","2021-06-07 10:46:38",TRUE,132,0,Apple iPhone,LA,USA,TRUE
"126","RT @kwiens: Apple: Only we are qualified to repair your iPhone. Independent repair will undermine our security model.   Also Apple: our dep","2021-06-07 10:45:41",TRUE,132,0,Apple iPhone,LA,USA,TRUE
